,label,text
10405,0,guarantee b hot twats tonight dresses leggings open toed shoes
10406,0,guess come bitch people
10407,0,guess bitches got twisted think weak something look weak look scary look like somebody finna pick w
10408,0,guess niccas think owe money long forget
10409,0,guess none deez rappin ass niggas wanna throw dem bitches wit da big homie
10410,0,guess oh bitch ha
10411,0,fags space ae hours excuse confused wheresshitgoing
10412,0,date wit irene nd bitch stood matter fact stood da whole city thanx fucking cunt irene ur ass grease
10413,0,dope ass parlay week san fran woulda hoes ran back pick shit rigged yo
10414,0,dream th grade class except current self remember thinking crazy become hoe moron
10415,0,dumbass dr c like dumb bitch
10416,0,froyo brownies dinner tonight adult making executive decisions
10417,0,liked one bitch always shit causing fucking drama
10418,0,boldest side hoes come front girl nd start touchin nigguh
10419,0,hug block bitches wave
10420,0,tell bitch want loveeeee
10421,0,unfollow crazy asian bitch earlier lol play
10422,0,wack dick started messing white hoes stuck around amp let young goon practice em
10423,0,hardly text back hoes love phone
10424,0,hate chunky pasta sauce keep pesky vegetables way
10425,0,hate hashtag activism lie think trash
10426,0,hate think know head type bitch foh
10427,0,hate hacked k ass hoe
10428,0,hate used talk nigga bitch like foh hater never talked u jus know em
10429,0,hate bitch love bitch say love nigga confused ass bitch gon gay bitch straight bitch
10430,0,hate get shit done ass nigguh
10431,0,hate extra ass bitch extra ass nigga much stop unnecessary
10432,0,hate nosey bitch like mind yah business
10433,0,hate ol fat disgusting walmart working ass bitch
10434,0,hate stuck bitch likeeee stfu shit special
10435,0,hate trash bad bitch
10436,0,hate wishy washy bitch
10437,1,hate industry fags hope get nigerian summer flu
10438,0,hate baldheadass bitches
10439,0,hate profiled country hick eric dean vestal makes happy anything else
10440,0,hate bitch made niggas think soon get pussy theyre bad ass youre junior bang freshman bitchnigga
10441,0,hate bitches ugly fat bitches worst
10442,0,hate bitches fish compliments
10443,0,hate bitches attitudes time
10444,0,hate bitches wear fake ass ray bans stop cheap
10445,0,hate bitches thinks everyone wants nasty ass like cute
10446,0,hate bitches bad eyebrows
10447,0,hate bitches thick eyebrows
10448,0,hate bitches thirsty ass bitches
10449,0,hate drinking everyone fucking boring fuck guys fun pussies
10450,1,hate dumb bitches
10451,1,hate fat bitches
10452,0,hate females push asses walk know look like retarded flamingo right
10453,0,hate ghetto bitches passion
10454,0,hate going parties really fat bitches go act like theyre shit theyre party like damn nessie im
10455,0,hate hoes
10456,0,hate hoes looking nice nshit hair nails done kids look like barely survived tornado
10457,0,hate girls bitch e v e r h n g
10458,0,hate dog name sounds ghetto
10459,0,hate people talk loud ignorant ass mother fuckers ghetto people
10460,0,hate pretty bitches chill lame niggas
10461,0,hate pulling stores niggas staring like never seen bitch drive car rims system
10462,0,hate pumpkin flavored items white bitches crazy nasty
10463,0,hate ratchet country hoes ashamed
10464,0,hate self rightous black bitches
10465,0,hate self rightous bitches general people really get fucking nerve sometimes
10466,0,hate stupid bitches cry stupid reasons
10467,0,hate takin trash always expecting big ass dog alley like raccoon jump dumpster
10468,0,hate texting boring bitches
10469,0,hate wake early morning drink fact cold yellow gatorade fridge gets happy
10470,0,hate hoe bout shit
10471,0,hate hoe oml
10472,1,hate mom says trying move like bitch reason trying place live
10473,0,hate one random tear comes blinked like nigga stop bitch
10474,0,hate wee boy wae squinty eyes game thrones suchaprick hopehegetskilled
10475,0,hate assigned seats sit annoying bitches whole class
10476,0,hate f ing bus hate f ing bus high ho dairy hate f ing bus
10477,1,hate ghetto trash special school across street building grow criminals
10478,1,hate white trash cops raped murdered infant daughters son
10479,0,hate hoes look thick front pass u amp ass missing
10480,0,hate cookie built bitch
10481,0,hate kids class always complaining bitch douche teacher
10482,0,hate tht hoe make hard talk dont get topic dont get poppin dont end stoppin wont
10483,0,hate twitter bunch sexy bitches
10484,0,hate txtn niggah man lol
10485,0,hate see thick bitch instagram show looking like teddy graham
10486,0,hate upload pic caption says son someone asks omg son bitch found outside
10487,0,hate bitch take compliment pretty ugly well shit ugly damn
10488,0,hate bitch got fucked teeth trynna smile pictures tf lmfao
10489,0,hate girls single single shit lil thottie cuff problem like bitch rko ass
10490,0,hate bitches thinking smh
10491,0,hate bitches like love much lt
10492,0,hate bitches get lame
10493,0,hate bitches keep saying yassss like like bitch u sound stupid stfu
10494,0,hate bitches wanna talk bf breaks theyre break bf nigga fuck inbox
10495,0,hate bitches post pictures cute bitches tag em low key selfish fuck
10496,0,hate bitches say bro bruh
10497,0,hate bitches think expect something return buying cheap ass gift food life let live
10498,0,hate bitches try talk shit chipped nails
10499,1,hate black people try white bad nigger
10500,0,hate cute ass girls wack af boyfriends like bitch youre settlling quit settling real nigga
10501,0,hate females try sound like bird heads
10502,0,hate girls say single heart taken bitch nigga love hoe move
10503,0,hate girls say single heart taken bitch nigga love move
10504,0,hate girls say forever alone like shut forever hoe forever alone shut get dick breath
10505,0,hate hoes try play wifey roll
10506,0,hate hoes tweet hoes okay aint hypocritical
10507,0,hate see cold hoe tryna kick knowledge
10508,0,hate best friend gets new bitch barely chills
10509,0,hate niggas come tell got bitch twitter got bitch fuc wit lol smh
10510,0,hate people ask shoot need pussy shit bigger unswole niggas
10511,0,hate people call mate england fucking twat
10512,0,hate people terrible coping skills complain much oh mom died stop pussy
10513,0,hate people randomly stop talking like give reason bitch
10514,0,hate people organize plans end reaching destination bitch ask
10515,1,hate people tell many tattoos make look ugly like bitch fuck
10516,0,hate people tweef delete tweets like yalls hoes trying read
10517,0,hate ppl break fight like idc best friends sisters whatever let bitches fight ctfuu
10518,0,hate ppl come house make mess bathroom like bitch come house play sink noooo
10519,0,hate little white kids try act black like bitch white
10520,1,hate white trash try act like equal makes much clearer white trash
10521,0,hate yal delete twitter somethin better bitch ass niggas
10522,0,hate yellow jackets feel arms back lol
10523,1,hate niccas lol
10524,0,hoes
10525,0,bitch face bitch voice match kinda hard making friends
10526,0,feeling tonight trash
10527,0,extra ass unnecessary clothes amp cay wanna act like lit hoe
10528,0,better things like drive yellow fucking lamborghini
10529,0,finally come terms fact highest bitch level eat needasnickersanda piece
10530,0,work done day get everybody else scramblin sunday day rest bitches
10531,0,never actually seen yellow duck
10532,0,clothes make look like redneck tried best
10533,0,hoes man need though
10534,0,respect people cheat shits retarded
10535,0,officially earned right bitch things next two years yay
10536,0,one day fucking school god nansemond fucking retarded
10537,0,really light colored eyebrows naturally ok
10538,0,horrible perspective time think might retarded smh
10539,0,bitches runnin wen dat pipe come damn
10540,0,dress tomorrow mock interviews still know tie tie
10541,0,hide bitches sister gets eats
10542,0,stop using bitch often everyday conversations
10543,0,tell secret stupid hoe
10544,0,yet understand many bytches getting bull piercing called septic something like
10545,0,called ugly whole life tho guys refer women bitches ugly lmao u disgust
10546,0,hear birds summer breeze drive fast alone midnight
10547,0,hear thing day day birds
10548,0,heard bitches commit sins chipotle
10549,0,heard rumors vile hideous traitorous bitch named pelosi parading around w illegal aliens vets get shaft bloodboiling
10550,0,heard pops pussy low
10551,0,heard pussy niggas hatin
10552,0,hit raw im listening papoose
10553,0,honestly understand men love bash women make feel good sucked dick soooo goood ho
10554,0,hope charlie brought lube test
10555,0,hope trip fall pussy tunechi
10556,0,hope making moneyy lol aye whr da hoes
10557,0,hope yankees get soriano shoulda never gave away alex rodriguez
10558,0,hope trash talk abt poor product hurt chances getting hired legal correspondent jk cnn
10559,0,hope accidentally get fat black bitch pregnant
10560,1,hope get eye cancer bitch
10561,0,hope realize retarded
10562,0,hope wrapping give pussy break niggas fuckin never date
10563,0,hopes dis come severe shock use colored
10564,0,ignore birds
10565,0,impress da young white girl next doe taking giant negro thang usin flip da hamburgers da koolqueeftribute
10566,0,jus wanna live good stay fresh fuck bad bitches
10567,0,jus wanna smoke rub bitch booty n bump days
10568,0,jus wanna watch last episode orange new black netflix jus wants bitch
10569,0,chillin tho fuck w hoes hoe niggas know operate maybe wrong
10570,0,fucking bitches niggas cuffin hoes
10571,0,bitch slapped brother
10572,0,bought bentley bitch came wit
10573,0,date ghetto ass girl bruh
10574,0,imagine albino haha
10575,0,caught fat bitch slippin taking selfie
10576,0,cracked motherfuckin phone god damn feel like punching bitch motherfuckin throat
10577,0,dodged bullet crazy bitch
10578,0,get none people talk back guess follow hopes follow back shit talk cracker
10579,0,fell love saw baddest bitch driving e amg coupe
10580,0,fucked albino weird like white body impersonating black voice like iggy azalea
10581,0,getting started oh ya got bitch
10582,0,got hype haha lets go beat shit dat pussy ass niqqa
10583,0,heard mom go v annoyed bitch fuck expect slept long hungry bye felecia
10584,0,herd random creepiest sound da fuck going outside windows looking bitch
10585,0,love tweaking hoe tweaking hoe song part wee getting money ball sme sme
10586,0,might buy rod jersey newyork yankees mlb
10587,0,might get riches might go broke bitches
10588,0,need yankees win pennant
10589,0,need know pussy like one time fine drizzy lol
10590,0,put pan brownies
10591,0,read prolly tweets different girls looong relationship ended today daaaamn yo hoe get slayed
10592,0,saw man actual conversation bird haha
10593,0,seen hit bitch call hit bitch ugly shit funny ctfu
10594,0,seen ugliest bitch commercial history monday night football
10595,0,seen main bitch might fuck
10596,0,touched pussy
10597,0,wanna cuddle boyfriend fuzzy blanket amp drink hot tea hair played go bed
10598,0,wanna fuck bad bitches
10599,0,wanna get lifted amp fuck exotic bitches
10600,0,wanna slap couple bitches
10601,1,wanna slit mf throat
10602,0,wanna touch da bitch fuck da bitch like bud trust bitch
10603,0,wanna travel world bitches
10604,0,want girl hoe
10605,0,want oreos amp milk honestly stop store amp pick way back lol
10606,0,want bad hoes wanna reach children
10607,0,want beat fuck everyone stares like bitch stahp
10608,1,want punch throat get order wrong stupid bitch sonic
10609,0,want vanilla oreos
10610,0,whipped homemade pickled eggs home cripple made garlic
10611,0,wish girlfriend come home long night fuckin wit bitches club
10612,0,wish females would look mirror b hop social networks amp talk hoes
10613,0,wrote dawg ass essay amp working bibliography amp laptop froze im kill bitch gets lost cause hadnt saved
10614,0,keep running trees birds fly avoid erm targeted lack digestive system
10615,0,keep seeing hoes call hoes hoes confused
10616,0,keep baddest hoes stay fresh head toe
10617,0,keep hoes check bounce
10618,0,knew new orleans nig would say something crazy lol
10619,0,kno upside cunt
10620,0,know talk lot shit bitch best believe back shit
10621,0,know hillbilly anything better big pot beans cornbread little hot sauce top
10622,0,know move next year mom gonna bitch whole time live
10623,0,know og niggaz bitches
10624,0,know outback see outback hoe
10625,0,know lot using ass hoes want bread wheels nigga go grind bitch
10626,0,know bitches mad shit friends borrow clothes amp bunch girls ig comments sayin cute outfit
10627,0,know bitches sell pussy
10628,0,know feels shit believe born heart la get anymore ghetto
10629,0,know im niggah saw
10630,0,know right get one guy man one job josh outman yankees
10631,1,know righttt hate fat loud bitches
10632,0,know shit everybody care enough speak suggest bitches watch forreal
10633,0,know ratchet bitches rep north side
10634,0,know karma real hope cool still stupid ass bitch fuckin w
10635,0,know karma real hope doin cool still stupid ass bitch fuckin
10636,0,know hoes
10637,0,know niglets heard screaming
10638,0,know one hoe twitter right catfishin shit
10639,0,know woods kofi big e forming r truth like bitch frohorsemen
10640,0,know bitches discuss group message words asshole cute douche bag abused excessively
10641,0,know yall bitches tell yall selfs wwhd would hustlelinaa cuz yall asses stay following
10642,0,know bitches hating low tho way niggaz world afford
10643,0,know seeeeen faceeeee gon send bitch maa wayyyy
10644,1,knows white folk playin wit colored knows place
10645,0,knw bitch niggas frm way back u ah pussy u ah pussy
10646,0,l v fuckin wit nigga getting emotional remind bitch blake
10647,0,laugh bitch
10648,0,learned every bad bitch comes wit mood swings like mortal kombat liu kang true mane
10649,0,learnt birds child best time learn
10650,0,let em go u got two hoes u need let one go
10651,0,let hoes make much
10652,0,lied fair place reno girls dress like cowgirl sluts nitc hash tag bitches
10653,1,like chinese buffets hate chinks
10654,0,like rivers talks lot trash tell loves game
10655,0,like cool bad bitch know sexy attitude like ehh whatever
10656,0,like hoe like hoe amusement
10657,0,like kids beyond scared straight acting like hard ass gangsters end leaving balling eyes like bitches lol
10658,0,like bad bitches cause like bad bitches
10659,0,like bad bitches cause like bad bitches hay stunna
10660,0,like bad bitches thats fucking problem
10661,0,like beamers benzes porches like bitches imported
10662,0,like teased dont give pussy fast
10663,0,like bitches like bitches
10664,0,like bitches
10665,0,like chilling bitch like fucking
10666,0,like good weed like bad bitches roll
10667,0,like herbal tea bitches matter anyone else
10668,0,like cays mf ass favorited tweet text bacc hate hoe
10669,1,like niggas try come im like bitch dont shit pussies
10670,0,like call mcsully like bad bitches pour honey silky body even
10671,0,like folks act like word negro equivalent porch monkey spear chucker real
10672,0,like bitches bad wit lil attitude
10673,0,like bitches simple laid back relaxed mental
10674,0,like seat low window slightly cracked riding wit bad hoe wit girlfriend back
10675,0,like saying word pussy hoe ion
10676,1,like taking niggas hoes stop
10677,0,like yankees toinight
10678,0,like butt fuck fine ladies choke hold bitch well maybe
10679,0,like mock apple legitimately interested see wearable looks like
10680,0,like weed brownies cookies im straight seein crooked got muh trippy kit hope trip fal pussy tunchei
10681,0,liked video sock fairy short film
10682,0,liked video conor mcgregor trash talking chad mendes rest balls forehead
10683,0,literally looked bc kids pussy
10684,0,live two bite brownies
10685,0,live fast lane bitch
10686,0,look better bitch outfit floor myboy
10687,0,look like denzel tilt head side bitch
10688,0,look like dusty bird today
10689,0,looked retarded
10690,0,lose ovo followers every year bitches unfollowed hold going home rants hoe athem hoe anthem
10691,0,lost respect brother cause acting like straight bitch
10692,0,lost think good paper bitch fell bed fell bed slept floor
10693,0,lost partners bitches money never lost mind
10694,0,lost something important last year excuse little selfish bitch
10695,0,love butter atcq love q tip hook looped three half minutes instead phife trash verses
10696,0,love asian bitches
10697,0,love german wish nansemonds bitch ass
10698,0,love liv gets ghetto
10699,0,love bitch racks
10700,0,love bitches im ridin bitches matter
10701,1,love people one fag goes school catch ninja star face asap
10702,0,love bad bitches
10703,0,love bad bitches fucking hobby yeah fours like fucking doggy
10704,0,love bad bitches fuckin problem
10705,0,love bad bitches thats fuckin problem forreal real shit cant even help
10706,0,love faggots absolutely love especially ones dress tea
10707,0,love fat bitches
10708,0,love fat bitches fucking problem
10709,0,love flirting money bitch get time eye
10710,0,love floating monkey heads much next person active surplus website redonkulus
10711,1,love fuckin wit people givin greedy ass nigas old crackers wit expired cheese dey callin like nigga im shittin likea goose
10712,0,love going looking guns wife talk spanish rednecks stare us reconsider
10713,0,love everybody bitches heat fans win lose haters x obnoxious
10714,0,love bitches talkin single life best life bitchin complaining need boyfriend wtf
10715,0,love hoes like omg warped tour yayyyyy gaaaaaaaaaaaay
10716,0,love brother actually tries understand girl see point view argue instead bitch
10717,0,love people use twitter bitch complain fuckyou
10718,0,love marry still queer messy funny fabulous dramatic community always love us
10719,0,love jigg jigg
10720,0,love living minnesota weather bad enough people bitch anything serious stay safe east coast
10721,0,love chunky babies
10722,0,love fresh pussy eat buffet
10723,0,love money fuc bitch stress
10724,0,love haters biggest fans field dem bitches stands
10725,0,love acoustic domes hallways favorite place sing public lie
10726,0,love stupid holiday commercials thought going get car nope bitch got ugly ass sweater
10727,0,love bitch dear heart
10728,0,love ho
10729,0,love eat pussy love investment
10730,0,love feed pussy
10731,0,love watching birds migrate wish understood peaceful sight
10732,0,love wearing fuzzy socks work
10733,0,love girls pass guys want something real treat right guy uses em cuz bitch
10734,0,love friends let use phones stalk bitch blocked facebook
10735,0,love mom goes grocery store gets home carry sucks monkey nuts
10736,0,love people bitch athletes payed much like turn millions fuck ever
10737,0,love pussy smacking sound like u mixing spaghetti
10738,0,love nigguh grown ass man
10739,0,loved much long could niggah
10740,0,luh lick middle like oreo
10741,0,luv watching gas monkey havin classics
10742,0,made ya bitch sicc wit one
10743,0,made bitch
10744,0,make bitches fly like peter pan
10745,0,masturbated lingerie catalog spite dare throw trash get look
10746,0,may may least fob related tattoos already planned
10747,0,mean like get nasty tooting ass bitch face freaky zone
10748,0,mean bitch whilin gone get knocked tf
10749,0,mean cunt cunt happens
10750,0,mean ppl confuse use nicca used word two used
10751,0,mean get married long sign prenuptial agreement bitch
10752,0,mean guess start using since faggot facebook blocked saying mean things lady gaga
10753,0,mean blow foul yellow situation
10754,0,meant bitch niggas
10755,0,might freak bitch dont need bitch
10756,0,miss britt god damn bitch real nigga baby
10757,0,miss twinkies susie qs tragic loss society next pixie turtles
10758,0,miss jihadist bitches crosshairs ahhh good ol days
10759,0,miss bitch one fucked whatever
10760,0,miss fag friends
10761,0,miss flip phone bitch never died
10762,0,miss monkey
10763,0,miss wee cheeky cunt sad times missabby
10764,1,missing something ofay friends day scared da recent happenings chu worry ol lamar say like da colored folk
10765,0,moved niggah anyways
10766,0,must bitch
10767,0,must pissed nigga aha um hoe amp acting outta line
10768,0,name niggas nba playersmy nigga larry bird strait fuckin shooter
10769,0,named dick truth cuz bitches handle lmao
10770,0,named penis truth bitches handle
10771,0,need belgian waffle couple bad bitches
10772,0,need spanish woman ghetto names cook u till casket curvy
10773,0,need bad bitch thats gon treat good
10774,0,need bitch
10775,0,need bitch
10776,0,need bitch drop lol
10777,0,need bitch go like need beat
10778,0,need bitch top till get sleepy
10779,0,need cowboy killer cold one probably tired tho get
10780,0,need girl jamaica fuck basic black bitches
10781,0,need heated bra nips hurt bad
10782,0,need new bitch
10783,0,need trippy bitch wit cute shit
10784,0,need like fuzzy blankets sleep
10785,0,need bitch
10786,0,need real loyal ass bitch
10787,0,need one research street signs near usaa hang bitch bed lol
10788,0,need sleep seem get place let clam sleep
10789,0,need good pussy fuck
10790,0,need new hoes
10791,0,need sum hoes ah sum cuz wake hella emails goodmoring goodnight text shit even single text
10792,0,need change first im retarded fuck
10793,1,need chat dat nicca lol
10794,0,need jump shop fritag beers hate looking like odd need get fags tae going look like junkie
10795,0,need pick two wigs agony cute multi colored bob red stevie nicks curly one
10796,0,need hoes
10797,0,need stop little bitch lol
10798,1,never friends entire time lived virginia one cool hope white trash southerners die
10799,0,never played bitch bitches definitely played self
10800,0,never put hoes b bros
10801,0,never seen asian chinese bitch pregnant shit throught kids spawn like call duty
10802,0,never thought could irritate like please stop fucking bitch surprised boyfriend puts stupidspecs
10803,0,nicknamed lux coach k without would never heard duke lol charlie
10804,0,tried everything bitch said wanted man shit get anywhere
10805,0,bring lat name hoes know kids need know
10806,0,fuck bad bitches stiff
10807,0,like women pussy smell like burnt cheese
10808,0,respect bitches respect theyself truu
10809,0,wanna see bad bitches snap chat
10810,0,ont care cuz got hoes dats rite got plenty em
10811,0,ont like dramatic bitch separate n shit
10812,0,ont like game wit retarded ass bird
10813,0,openly admit level white trash drive across town gas station free hot dogs amp half price drinks
10814,0,ordered chocolate chip cookies amp bitch gave fries smh even take shit back gon late work
10815,0,phone cool basic girly bitch dry n plain
10816,0,picked welbeck team kind cunt yes
10817,0,pictured angus running side fob sharana every day afghanistan
10818,0,plan eating entire motherfucking pizza ordered like mufucka bitch
10819,1,prefer jameis winston speak tv damn coon
10820,0,pull hoes tx
10821,0,pull gimme yo bitch
10822,0,put pussy map
10823,0,put ona bitch make bang set gave hoe dick came left
10824,0,rarely drink drunk bitches irritate
10825,0,rather watch oak cliff redskins oak cliff comets play hell
10826,0,realized tacal bitch
10827,0,really always bitches know
10828,0,really baggin bitches problem basketball shorts b know smile cologne maybe swag idk
10829,0,really stand people slander shit trash
10830,0,really committed fucking richest bitches
10831,0,really pressed bitches social media talk yes want
10832,0,really like nigguh paul tho
10833,1,really get upset lightskin friends another cute dark skin sidekick like im supposed cute darkie u hang wit
10834,0,really hate fat bitch cause bony love smoking hella swisher feeling lonely try voice
10835,0,really hate bitch people point longer give fuck
10836,0,really hate get response back text message like bitch see sum
10837,0,really hope cameron get back together much better dont call hoe
10838,0,really hoe shyt u know im hoe mr
10839,0,really wanna brake fucking head look like bitch hit
10840,1,really want kill towel head terrorists already high school please
10841,0,really think ppl defending cassidy throw hotel crib bitches comin
10842,0,really wanna talk life fuck right pussy dude smokin blunt die
10843,0,really want girl make brownies
10844,0,really want sports star get pet monkey name achilles
10845,0,really wish owned rocket launcher use every retard driving front today roadrage
10846,0,refuse damn bitches always talking shit draya
10847,0,refuse raise child bitch ass country
10848,0,remember friends jelly bitch tell shit bruh
10849,0,remember laying hospital bed shot ranting coconut shrimp trash
10850,0,remember amp duddy arguing amp gon say shut bitch raped childish
10851,0,remember va tech band called us planet apes ready flip
10852,0,remember bitches lmaoo
10853,0,remember milz drunk ass fell asleep playing gears smh fag
10854,0,remember bitches wouldnt let nigga fuck like months days
10855,0,remember watch cooties stay away hoe herpes
10856,0,remember lil bitch caught slippin n get ina car mins later lookin nigga holdin gun face
10857,0,rescued baby bird
10858,0,respect nigga tell got bitch fall fuck back hating
10859,0,ride around notint bitches see jetlife
10860,0,roll blunt better bitches havana cause king round
10861,0,said middle school days ghetto way people impress go
10862,0,salute hoes kno places bitches miss
10863,0,saw many basic bitches picking school schedule kinda wanted throw tbh
10864,0,say k michelle manly act like lady foul mouth violent beat bitch
10865,0,say fuck niggas bitch im need
10866,0,say smash panomera buy new one hoe
10867,0,say big fat line meth finale come pussies p goodbyebreakingbad
10868,0,see real nicca look mirror
10869,0,see bitches nun trotin amp thotin
10870,0,see hoes
10871,0,see thru fake bitches amp niggas
10872,0,see u jigga hillary wankin
10873,0,see ya big boi oreo v
10874,0,see fuck bitches fuck bitches also
10875,0,see tweets bitch lmfao von kick curb call n curse ass
10876,0,seen scooby hoe niggas gardens
10877,0,sho miss uncle tom
10878,0,shoot pussy bust pussy cuming sooooooooooon
10879,0,shot stripper hoes keep stealing tacos
10880,0,jail crime hoe kill beats
10881,0,nigga bitch texting right
10882,0,gt scurl deez hoes
10883,0,probs shave spic stash soon kinda getting hand
10884,0,start wearing beanies
10885,0,fought popped talking u need two hits bitch please
10886,0,thrown whole roll pennies made month bitch
10887,0,show like jeffersons dat george make wanna open dry cleaning stow call da white folk honkey
10888,0,show love everybody joe time hate stuck people thats hoe shit
10889,0,slam duunkk hoes cuz lay
10890,0,slept good thenna bitch tho
10891,0,smell smell smell pussy
10892,0,smoke fat pound grass fall ass faster fat bitch sat fast
10893,0,smoke lot weed keep bitches mind
10894,0,snorted shit girls presence dude lmao coke head bitches
10895,0,sound retarded learning quickly
10896,0,spend money weed clothes n food hoes
10897,0,spent whole th lookin hoes missed fireworks realized hoes allbad
10898,0,spy couple thirsty hoes insta
10899,0,stalk bf insta follow girl flirts scare bitches
10900,0,start garfield monday yeahhhhhh lil bitch
10901,0,stay away bitches insecure wild ning public say immature
10902,0,still get retards going ape shit iphone makes sense whats ever
10903,0,still understand dump trash ocean pretty big surely cheaper launching space
10904,0,still hate bitches dmv californiadmv miserable hoes
10905,0,still see plenty basic bitches iphone
10906,1,still think snap chat faggots high schoolers
10907,0,stopped snapping women calling bitches
10908,0,support niggaz bitches dope shit west side city la
10909,0,swear care everything else bitches
10910,0,swear got shit make bitches go insane
10911,0,swear hate im somewhere woman catches rubberband clearly says kappa alpha psi ask kappa yes bitch lol
10912,0,swear heard bitch creak
10913,0,swear needa go n go back old bitches think game apparently let real
10914,0,swear worry nothing keep bitch radar gay
10915,0,swear newnan utilities gettin nicca bout start reading damn meter
10916,0,swear nicca sleep im tired fuk
10917,0,swear nothing worse bad bitch lost
10918,0,swear bitches looney like pic amp fucking bitch
10919,0,swear bitches nothing worry know shut fuck
10920,0,swear dis hoe doinv grown n sexy challenge look like lightskinned gremlin
10921,0,swear females think know bitch know intentions think
10922,0,swear girls good pussy think answer everything
10923,0,swear ion see broke niccas still gettin pussy smh
10924,0,swear nobody actually cares valentine day unless single amp jaded want bitch
10925,0,swear nobody complain hoe early wake go work nobody wakes get ready
10926,0,swear ta god nigga deses hoes want yrn
10927,0,swear hoe b trying
10928,0,swear people cleaning office switch side trash vs recycling cans purpose mess
10929,1,swear anon fags go protests take pictures post twitter look like
10930,0,swear hoes aint got nothing
10931,0,swear hoe following ever since went break
10932,0,swear god middle club making wit bitches like tryna film romantic comedy somethin
10933,0,swear god hit licks lil b bitch dope rob bitch
10934,0,swear god hoes look like take exact picture everytime change godamn ratchet
10935,0,swear broads new bitch every month cant even get one girlfriend maybe something wrong
10936,0,swear new bitches rap wrap
10937,0,take bitch home give long dick
10938,0,take full pride ass momma blessed ridiculous levels yellow ass got back years
10939,0,take notre dame still trash
10940,0,take shots wit chaser get bitches chase em
10941,0,talk bitches like really care
10942,0,talked birds fell love
10943,0,tell bitch love shit fuck somethin
10944,0,tell bitches got ike turner syndrome
10945,0,tell th bitch get th bitch th bitch bring
10946,0,tell baddest hoes beat unless gone strip
10947,0,tell truuuooooth bitch ugly yeah aunt momma gone lie er bro tell truth
10948,0,tell bitch followback rts saying followback followback blocked like fuck
10949,0,tell u tho u nigger women start getting cornrows mannn
10950,0,text ex new bitch pussy wetter
10951,0,thincc pretty average bitch ya know
10952,0,think broke rib fell ditch turning pussy think
10953,0,think figured white trash americans come rural parts europe
10954,0,think found normal roommate praise jesus current ones get throats slit sleep
10955,0,think gotta accept fact bitches gonna hoes til around age life lot easier
10956,0,think killed chipmunk son bitch fast need check tires
10957,0,think read worst interview ever lee castro one dope bitches neither one two belong media
10958,0,think salad bar lunch today gotta make birthday brownies somehow lasthurrahthendietstarts
10959,0,think eat brownie pass
10960,0,think bitch tonight
10961,0,think gonna walk around house free bird
10962,0,think guy period today emotional bitch heh heh heh
10963,0,think lot bitches smile selfies breath stinks want steam front cameras
10964,0,think fact dinosaurs evolved birds every time eat chicken dinosaurs delicious
10965,0,think ai havent looked cloud whole minute cus hoes moving fast asf rn
10966,0,think dem hoes lahhh regular
10967,0,think losing niggas cuz season changed seasonal hoes
10968,1,think dat called nigger move away da dark side mean
10969,0,think every bitch wit tongue piercing suck dick im real
10970,0,think funny hoes talk bout faithful
10971,0,think bitches tryna set uuuuhhuuhhhhhp
10972,1,think nigga retarded g
10973,0,think women forever find way guy thirsty tho feel like thier pussy value
10974,0,think fat bitch never see ya body tl got nothing neck avi
10975,0,think fuckin wit wrong niggah
10976,0,think bad mood munching hairy pussy
10977,0,think made clear hoes loyal
10978,0,thought love bitch core
10979,0,thought legal beat yo hoe
10980,0,thought bros hoes guess
10981,0,thought albino tho
10982,0,thought bitch trynna line
10983,0,titty wrecked ya bitch
10984,0,tld hoe wrongs dnt make rite wanna sing
10985,0,told said bri get tweef anyone trash goes tweefs like freshman
10986,0,told mom eats cereal ugly amp gon say rude little bitch thought let bitch know
10987,0,told bitch idgaf benz bitch
10988,0,told chick tell truth realest bitch ever met show proof
10989,0,told little bitch ass nigga look like eat gun charge slap hoe ass lawyer
10990,0,told going shit u pussy boy
10991,0,took rebel vs yankee tests questions accents word usage scored total rebel vs yankee southern pa
10992,0,traveled back time middle earth crept enemy slit hobbit throat reflex vomited trembling hand
10993,0,treat bitches respect
10994,0,tried calling sorry ass cousin th bday hoe answer like always big time days lol
10995,0,try get back anime swear every show revolves around either teenage girls boys pussy talk
10996,0,try pass get carpool passing looking like playing game waved hi idgaf fuck w bitch
10997,0,turn cassey nasty hoe rihanna classy hoe
10998,0,turn bitches gay think bitches fuck like
10999,0,turned bet awards seconds got witness random bitches getting drunk wade dancing r kelly
11000,0,uploaded video goproud makes money twinkie crisis free market spirit
11001,0,uploaded video update uganda anti gay bill freemasonry anglo american influence
11002,0,use wanna fuck bitch mo
11003,0,used chug vodka orange juice also used chug vodka gatorade used chug vodka
11004,0,used get grs lot tho maybe soles cracked much
11005,0,used picture coming wadi fob sharana barrel brandy
11006,0,used think bitch bad moe
11007,0,wake every morning wishing bitch would
11008,0,wan mixtape pussy cinnamon rolls
11009,0,wanna apologize bitch day way emotions set
11010,0,wanna around bitches amp fun
11011,0,wanna someone bitch ass boyfriend right head playin games ya boi
11012,0,wanna buy bitch every bag
11013,0,wanna cut hair busy bitch
11014,0,wanna eat fuck u talking bout bitch
11015,0,wanna experience late amp early pussy
11016,0,wanna get hoe arm diamond coming cloud riprick
11017,0,wanna go trash talk concert
